Starting_Balance,Monthly_Income,Avg_Daily_Spend,Cashback_Received,Bill_Payments_This_Month,Num_Transactions,High_Value_Spend_Flag,Top_3_Spend_Categories,Wallet_Refills,Has_Credit_Linked,Has_Spend_Limit_Set,Avg_Spend_Per_Category,Days_Until_Min_Balance
16960.0,46182.0,1512.0,19.0,0.0,19.0,1,"Bills,Entertainment,Other",3.0,0,1,"{'Food': 14, 'Shopping': 1414, 'Travel': 54, 'Bills': 1445, 'Groceries': 602, 'Entertainment': 62, 'Other': 1054}",30
7770.0,46922.0,1120.0,335.0,4.0,22.0,0,"Entertainment,Groceries,Bills",6.0,1,0,"{'Food': 721, 'Shopping': 124, 'Travel': 841, 'Bills': 180, 'Groceries': 962, 'Entertainment': 975, 'Other': 592}",30
6845.0,42765.0,101.0,0.0,3.0,16.0,0,"Bills,Food,Entertainment",4.0,0,0,"{'Food': 3, 'Shopping': 58, 'Travel': 72, 'Bills': 34, 'Groceries': 64, 'Entertainment': 94, 'Other': 29}",30
18515.0,47557.0,105.0,0.0,0.0,23.0,0,"Food,Groceries,Travel",1.0,0,0,"{'Food': 85, 'Shopping': 92, 'Travel': 87, 'Bills': 17, 'Groceries': 52, 'Entertainment': 45, 'Other': 20}",30
-4629.0,11243.0,212.0,0.0,3.0,15.0,0,"Shopping,Groceries,Food",4.0,0,1,"{'Food': 174, 'Shopping': 76, 'Travel': 140, 'Bills': 209, 'Groceries': 76, 'Entertainment': 193, 'Other': 87}",28
10500.0,30274.0,1480.0,0.0,3.0,,0,"Shopping,Entertainment,Bills",3.0,0,0,"{'Food': 1295, 'Shopping': 1186, 'Travel': 1440, 'Bills': 836, 'Groceries': 958, 'Entertainment': 1116, 'Other': 1056}",24
13345.0,48800.0,1549.0,291.0,3.0,26.0,0,"Bills,Shopping,Other",1.0,0,0,"{'Food': 198, 'Shopping': 102, 'Travel': 1250, 'Bills': 846, 'Groceries': 904, 'Entertainment': 1285, 'Other': 1341}",30
15739.0,25947.0,1093.0,0.0,6.0,19.0,0,"Groceries,Bills,Shopping",0.0,1,1,"{'Food': 948, 'Shopping': 967, 'Travel': 817, 'Bills': 450, 'Groceries': 957, 'Entertainment': 694, 'Other': 181}",30
14085.0,43107.0,608.0,0.0,0.0,28.0,0,"Shopping,Other,Groceries",4.0,0,1,"{'Food': 230, 'Shopping': 144, 'Travel': 504, 'Bills': 519, 'Groceries': 576, 'Entertainment': 549, 'Other': 477}",30
19642.0,26012.0,976.0,160.0,3.0,16.0,0,"Travel,Food,Bills",1.0,0,0,"{'Food': 227, 'Shopping': 5, 'Travel': 695, 'Bills': 846, 'Groceries': 703, 'Entertainment': 745, 'Other': 419}",30
13322.0,24905.0,948.0,0.0,1.0,18.0,0,"Bills,Entertainment,Other",1.0,0,1,"{'Food': 717, 'Shopping': 566, 'Travel': 651, 'Bills': 378, 'Groceries': 860, 'Entertainment': 212, 'Other': 649}",30
15556.0,19147.0,1831.0,0.0,3.0,20.0,0,"Other,Entertainment,Travel",3.0,0,0,"{'Food': 1509, 'Shopping': 1608, 'Travel': 1462, 'Bills': 552, 'Groceries': 394, 'Entertainment': 1003, 'Other': 638}",16
12922.0,47034.0,1404.0,0.0,3.0,18.0,0,"Groceries,Entertainment,Food",1.0,0,0,"{'Food': 733, 'Shopping': 1257, 'Travel': 1240, 'Bills': 1083, 'Groceries': 1005, 'Entertainment': 974, 'Other': 1393}",30
14652.0,37074.0,1474.0,0.0,1.0,29.0,1,"Travel,Food,Groceries",1.0,0,0,"{'Food': 925, 'Shopping': 487, 'Travel': 400, 'Bills': 49, 'Groceries': 825, 'Entertainment': 5, 'Other': 1310}",30
13309.0,41393.0,1625.0,0.0,1.0,26.0,0,"Shopping,Food,Bills",3.0,0,0,"{'Food': 1613, 'Shopping': 1341, 'Travel': 1194, 'Bills': 136, 'Groceries': 398, 'Entertainment': 233, 'Other': 996}",30
5545.0,42216.0,1093.0,0.0,1.0,17.0,0,"Shopping,Travel,Food",1.0,0,1,"{'Food': 22, 'Shopping': 855, 'Travel': 1050, 'Bills': 821, 'Groceries': 593, 'Entertainment': 294, 'Other': 396}",30
16000.0,30346.0,1624.0,0.0,4.0,21.0,0,"Groceries,Other,Food",4.0,0,1,"{'Food': 729, 'Shopping': 1506, 'Travel': 1353, 'Bills': 1247, 'Groceries': 1330, 'Entertainment': 1477, 'Other': 1485}",25
13609.0,24336.0,659.0,175.0,1.0,23.0,1,"Travel,Bills,Other",2.0,0,1,"{'Food': 211, 'Shopping': 39, 'Travel': 651, 'Bills': 567, 'Groceries': 201, 'Entertainment': 595, 'Other': 366}",30
9551.0,8781.0,675.0,0.0,3.0,20.0,0,"Food,Groceries,Entertainment",6.0,0,0,"{'Food': 337, 'Shopping': 195, 'Travel': 118, 'Bills': 87, 'Groceries': 538, 'Entertainment': 28, 'Other': 304}",25
6137.0,21127.0,577.0,0.0,2.0,16.0,0,"Other,Food,Shopping",3.0,0,1,"{'Food': 55, 'Shopping': 293, 'Travel': 524, 'Bills': 289, 'Groceries': 482, 'Entertainment': 452, 'Other': 361}",30
4306.0,26471.0,1475.0,496.0,1.0,20.0,0,"Bills,Food,Other",0.0,0,1,"{'Food': 571, 'Shopping': 216, 'Travel': 40, 'Bills': 1209, 'Groceries': 677, 'Entertainment': 1228, 'Other': 1110}",19
12820.0,37303.0,1987.0,0.0,5.0,10.0,1,"Food,Entertainment,Shopping",1.0,0,0,"{'Food': 234, 'Shopping': 1077, 'Travel': 1456, 'Bills': 1786, 'Groceries': 986, 'Entertainment': 593, 'Other': 1452}",21
10316.0,35412.0,670.0,0.0,3.0,25.0,0,"Other,Groceries,Entertainment",1.0,1,1,"{'Food': 559, 'Shopping': 606, 'Travel': 524, 'Bills': 430, 'Groceries': 631, 'Entertainment': 331, 'Other': 515}",30
4867.0,1598.0,1835.0,0.0,1.0,15.0,0,"Bills,Other,Food",0.0,0,0,"{'Food': 1562, 'Shopping': 1238, 'Travel': 561, 'Bills': 168, 'Groceries': 1545, 'Entertainment': 1440, 'Other': 1297}",1
10297.0,43812.0,185.0,0.0,2.0,18.0,0,"Other,Entertainment,Groceries",0.0,0,0,"{'Food': 168, 'Shopping': 89, 'Travel': 87, 'Bills': 167, 'Groceries': 143, 'Entertainment': 65, 'Other': 35}",30
13649.0,46561.0,1197.0,0.0,4.0,25.0,0,"Travel,Groceries,Entertainment",2.0,0,0,"{'Food': 81, 'Shopping': 804, 'Travel': 203, 'Bills': 1072, 'Groceries': 1042, 'Entertainment': 486, 'Other': 463}",30
8847.0,12154.0,886.0,199.0,3.0,13.0,0,"Bills,Groceries,Travel",3.0,0,0,"{'Food': 737, 'Shopping': 417, 'Travel': 351, 'Bills': 862, 'Groceries': 845, 'Entertainment': 528, 'Other': 158}",21
18969.0,34932.0,368.0,425.0,4.0,12.0,0,"Shopping,Other,Food",2.0,0,0,"{'Food': 179, 'Shopping': 80, 'Travel': 357, 'Bills': 226, 'Groceries': 11, 'Entertainment': 310, 'Other': 153}",30
5171.0,21901.0,1784.0,246.0,5.0,24.0,0,"Travel,Groceries,Food",0.0,0,0,"{'Food': 775, 'Shopping': 583, 'Travel': 412, 'Bills': 723, 'Groceries': 1347, 'Entertainment': 132, 'Other': 156}",14
17279.0,20567.0,1532.0,0.0,2.0,23.0,0,"Other,Bills,Entertainment",1.0,0,0,"{'Food': 1526, 'Shopping': 620, 'Travel': 1284, 'Bills': 755, 'Groceries': 812, 'Entertainment': 147, 'Other': 1067}",22
13776.0,8483.0,261.0,0.0,1.0,18.0,0,"Travel,Food,Entertainment",2.0,1,0,"{'Food': 160, 'Shopping': 60, 'Travel': 245, 'Bills': 151, 'Groceries': 137, 'Entertainment': 115, 'Other': 56}",30
18835.0,25786.0,305.0,0.0,1.0,29.0,0,"Other,Bills,Travel",2.0,1,0,"{'Food': 166, 'Shopping': 59, 'Travel': 285, 'Bills': 88, 'Groceries': 151, 'Entertainment': 159, 'Other': 28}",30
3812.0,10184.0,1261.0,0.0,1.0,22.0,0,"Shopping,Entertainment,Food",1.0,0,0,"{'Food': 620, 'Shopping': 53, 'Travel': 29, 'Bills': 1117, 'Groceries': 812, 'Entertainment': 908, 'Other': 952}",9
9999.0,39978.0,1774.0,384.0,0.0,26.0,0,"Bills,Travel,Shopping",0.0,0,1,"{'Food': 85, 'Shopping': 275, 'Travel': 420, 'Bills': 1478, 'Groceries': 810, 'Entertainment': 769, 'Other': 466}",27
3889.0,10735.0,828.0,0.0,1.0,19.0,0,"Groceries,Travel,Food",1.0,1,1,"{'Food': 131, 'Shopping': 516, 'Travel': 120, 'Bills': 643, 'Groceries': 477, 'Entertainment': 758, 'Other': 136}",15
7578.0,27373.0,287.0,0.0,1.0,30.0,0,"Shopping,Groceries,Bills",3.0,0,0,"{'Food': 260, 'Shopping': 172, 'Travel': 272, 'Bills': 142, 'Groceries': 131, 'Entertainment': 162, 'Other': 228}",30
13125.0,16552.0,242.0,0.0,5.0,24.0,0,"Shopping,Groceries,Food",6.0,0,1,"{'Food': 87, 'Shopping': 62, 'Travel': 26, 'Bills': 95, 'Groceries': 68, 'Entertainment': 134, 'Other': 35}",30
17437.0,26679.0,660.0,0.0,5.0,20.0,0,"Bills,Travel,Groceries",0.0,0,0,"{'Food': 632, 'Shopping': 38, 'Travel': 567, 'Bills': 359, 'Groceries': 602, 'Entertainment': 131, 'Other': 590}",30
1990.0,22804.0,1878.0,133.0,1.0,23.0,1,"Other,Travel,Bills",2.0,0,0,"{'Food': 382, 'Shopping': 1849, 'Travel': 956, 'Bills': 1440, 'Groceries': 267, 'Entertainment': 587, 'Other': 870}",10
14771.0,11353.0,371.0,0.0,2.0,22.0,0,"Travel,Shopping,Other",1.0,0,0,"{'Food': 258, 'Shopping': 41, 'Travel': 92, 'Bills': 46, 'Groceries': 25, 'Entertainment': 314, 'Other': 36}",30
17538.0,12209.0,1433.0,421.0,4.0,20.0,0,"Travel,Shopping,Other",3.0,0,1,"{'Food': 272, 'Shopping': 1006, 'Travel': 1311, 'Bills': 1183, 'Groceries': 1220, 'Entertainment': 858, 'Other': 266}",18
13559.0,26643.0,1952.0,224.0,2.0,26.0,0,"Bills,Travel,Shopping",2.0,0,0,"{'Food': 106, 'Shopping': 1485, 'Travel': 426, 'Bills': 933, 'Groceries': 1502, 'Entertainment': 763, 'Other': 1393}",18
13538.0,43857.0,202.0,0.0,3.0,26.0,1,"Shopping,Bills,Food",1.0,0,1,"{'Food': 61, 'Shopping': 171, 'Travel': 156, 'Bills': 164, 'Groceries': 141, 'Entertainment': 75, 'Other': 166}",30
19086.0,40077.0,562.0,137.0,5.0,23.0,0,"Shopping,Food,Bills",2.0,1,1,"{'Food': 131, 'Shopping': 332, 'Travel': 465, 'Bills': 475, 'Groceries': 425, 'Entertainment': 2, 'Other': 412}",30
1976.0,2147.0,1544.0,0.0,2.0,25.0,0,"Other,Entertainment,Food",2.0,0,0,"{'Food': 1414, 'Shopping': 710, 'Travel': 1358, 'Bills': 1255, 'Groceries': 904, 'Entertainment': 1136, 'Other': 1487}",0
19230.0,17937.0,1435.0,0.0,0.0,17.0,0,"Groceries,Food,Entertainment",3.0,0,0,"{'Food': 646, 'Shopping': 1431, 'Travel': 394, 'Bills': 779, 'Groceries': 819, 'Entertainment': 525, 'Other': 193}",24
13369.0,12455.0,528.0,0.0,6.0,30.0,0,"Shopping,Entertainment,Other",0.0,0,0,"{'Food': 219, 'Shopping': 325, 'Travel': 19, 'Bills': 220, 'Groceries': 226, 'Entertainment': 109, 'Other': 20}",30
15129.0,32468.0,1399.0,0.0,3.0,18.0,0,"Food,Groceries,Shopping",2.0,0,1,"{'Food': 716, 'Shopping': 85, 'Travel': 1057, 'Bills': 369, 'Groceries': 263, 'Entertainment': 1090, 'Other': 1181}",30
12165.0,48200.0,1871.0,0.0,1.0,15.0,0,"Travel,Food,Bills",3.0,1,0,"{'Food': 846, 'Shopping': 764, 'Travel': 544, 'Bills': 500, 'Groceries': 1078, 'Entertainment': 956, 'Other': 174}",30
-3403.0,18334.0,1440.0,0.0,2.0,25.0,1,"Entertainment,Groceries,Food",1.0,0,1,"{'Food': 617, 'Shopping': 305, 'Travel': 364, 'Bills': 358, 'Groceries': 338, 'Entertainment': 291, 'Other': 522}",8
13827.0,38659.0,394.0,104.0,2.0,23.0,0,"Travel,Bills,Groceries",2.0,0,0,"{'Food': 17, 'Shopping': 249, 'Travel': 365, 'Bills': 206, 'Groceries': 37, 'Entertainment': 356, 'Other': 141}",30
5947.0,34486.0,130.0,317.0,0.0,26.0,0,,7.0,0,0,"{'Food': 85, 'Shopping': 45, 'Travel': 119, 'Bills': 129, 'Groceries': 36, 'Entertainment': 85, 'Other': 31}",30
15938.0,35556.0,1487.0,0.0,1.0,30.0,0,"Bills,Food,Groceries",3.0,0,0,"{'Food': 576, 'Shopping': 376, 'Travel': 1248, 'Bills': 1256, 'Groceries': 1241, 'Entertainment': 851, 'Other': 912}",30
8800.0,34415.0,363.0,0.0,2.0,14.0,0,"Bills,Travel,Entertainment",2.0,0,0,"{'Food': 303, 'Shopping': 107, 'Travel': 104, 'Bills': 261, 'Groceries': 60, 'Entertainment': 137, 'Other': 70}",30
9654.0,37502.0,1618.0,0.0,0.0,21.0,0,"Groceries,Food,Travel",2.0,0,1,"{'Food': 1349, 'Shopping': 1400, 'Travel': 197, 'Bills': 73, 'Groceries': 354, 'Entertainment': 1487, 'Other': 613}",27
19560.0,38648.0,966.0,0.0,1.0,19.0,0,"Groceries,Travel,Bills",1.0,0,0,"{'Food': 428, 'Shopping': 673, 'Travel': 173, 'Bills': 521, 'Groceries': 927, 'Entertainment': 633, 'Other': 236}",30
868.0,8785.0,965.0,,0.0,16.0,0,"Bills,Entertainment,Shopping",0.0,0,1,"{'Food': 112, 'Shopping': 477, 'Travel': 368, 'Bills': 607, 'Groceries': 605, 'Entertainment': 810, 'Other': 241}",8
6853.0,15402.0,1819.0,0.0,1.0,29.0,1,"Shopping,Bills,Entertainment",4.0,0,0,"{'Food': 1097, 'Shopping': 118, 'Travel': 473, 'Bills': 937, 'Groceries': 995, 'Entertainment': 694, 'Other': 1076}",9
6938.0,47142.0,1295.0,314.0,1.0,16.0,0,"Food,Other,Travel",2.0,0,0,"{'Food': 1169, 'Shopping': 496, 'Travel': 314, 'Bills': 1196, 'Groceries': 668, 'Entertainment': 1047, 'Other': 1024}",30
12532.0,29524.0,1557.0,0.0,2.0,17.0,0,"Entertainment,Food,Shopping",3.0,0,0,"{'Food': 87, 'Shopping': 640, 'Travel': 1121, 'Bills': 179, 'Groceries': 226, 'Entertainment': 788, 'Other': 992}",25
3848.0,1800.0,1279.0,148.0,1.0,19.0,0,"Food,Entertainment,Shopping",5.0,0,0,"{'Food': 1063, 'Shopping': 1114, 'Travel': 468, 'Bills': 669, 'Groceries': 1065, 'Entertainment': 518, 'Other': 602}",2
12552.0,38813.0,1637.0,0.0,1.0,12.0,0,"Travel,Bills,Other",1.0,0,0,"{'Food': 133, 'Shopping': 224, 'Travel': 334, 'Bills': 1151, 'Groceries': 700, 'Entertainment': 744, 'Other': 652}",30
7874.0,14196.0,108.0,0.0,2.0,24.0,0,"Groceries,Shopping,Food",3.0,0,1,"{'Food': 107, 'Shopping': 29, 'Travel': 54, 'Bills': 4, 'Groceries': 27, 'Entertainment': 93, 'Other': 71}",30
13527.0,36563.0,1843.0,0.0,0.0,27.0,1,"Groceries,Travel,Bills",1.0,0,0,"{'Food': 613, 'Shopping': 588, 'Travel': 791, 'Bills': 302, 'Groceries': 441, 'Entertainment': 749, 'Other': 316}",23
19621.0,30228.0,1236.0,,2.0,20.0,0,"Other,Bills,Travel",5.0,0,0,"{'Food': 571, 'Shopping': 903, 'Travel': 598, 'Bills': 960, 'Groceries': 486, 'Entertainment': 749, 'Other': 1103}",30
5518.0,35164.0,1850.0,0.0,5.0,23.0,0,"Groceries,Other,Shopping",1.0,0,0,"{'Food': 540, 'Shopping': 765, 'Travel': 239, 'Bills': 910, 'Groceries': 1577, 'Entertainment': 1764, 'Other': 1427}",19
7337.0,37445.0,1424.0,323.0,1.0,22.0,1,"Entertainment,Groceries,Bills",1.0,1,0,"{'Food': 182, 'Shopping': 906, 'Travel': 1262, 'Bills': 1061, 'Groceries': 778, 'Entertainment': 975, 'Other': 254}",26
6272.0,36542.0,991.0,0.0,2.0,23.0,0,"Travel,Shopping,Groceries",1.0,0,0,"{'Food': 737, 'Shopping': 292, 'Travel': 882, 'Bills': 122, 'Groceries': 504, 'Entertainment': 5, 'Other': 437}",30
17213.0,1295.0,1600.0,0.0,1.0,13.0,1,"Groceries,Food,Shopping",2.0,0,0,"{'Food': 805, 'Shopping': 1080, 'Travel': 1124, 'Bills': 771, 'Groceries': 1184, 'Entertainment': 827, 'Other': 1050}",8
5021.0,27153.0,1972.0,0.0,1.0,28.0,0,"Travel,Groceries,Bills",0.0,0,0,"{'Food': 324, 'Shopping': 947, 'Travel': 746, 'Bills': 1100, 'Groceries': 350, 'Entertainment': 2, 'Other': 271}",15
6034.0,7163.0,998.0,0.0,1.0,12.0,0,"Other,Entertainment,Travel",1.0,1,1,"{'Food': 632, 'Shopping': 866, 'Travel': 278, 'Bills': 239, 'Groceries': 280, 'Entertainment': 730, 'Other': 150}",11
13780.0,30233.0,448.0,381.0,2.0,22.0,0,"Shopping,Entertainment,Other",2.0,0,1,"{'Food': 205, 'Shopping': 189, 'Travel': 358, 'Bills': 444, 'Groceries': 89, 'Entertainment': 437, 'Other': 199}",30
5830.0,26922.0,1590.0,0.0,1.0,17.0,0,"Other,Bills,Shopping",1.0,0,0,"{'Food': 40, 'Shopping': 263, 'Travel': 723, 'Bills': 1119, 'Groceries': 650, 'Entertainment': 805, 'Other': 131}",19
5876.0,7750.0,235.0,0.0,3.0,18.0,0,"Entertainment,Other,Food",4.0,0,1,"{'Food': 71, 'Shopping': 72, 'Travel': 95, 'Bills': 80, 'Groceries': 135, 'Entertainment': 223, 'Other': 89}",30
3247.0,33192.0,874.0,0.0,2.0,22.0,0,"Other,Food,Groceries",5.0,0,0,"{'Food': 777, 'Shopping': 114, 'Travel': 135, 'Bills': 201, 'Groceries': 462, 'Entertainment': 283, 'Other': 158}",30
6510.0,2199.0,962.0,0.0,4.0,22.0,0,"Travel,Shopping,Bills",3.0,0,0,"{'Food': 310, 'Shopping': 123, 'Travel': 483, 'Bills': 938, 'Groceries': 282, 'Entertainment': 625, 'Other': 890}",7
16446.0,45159.0,750.0,0.0,3.0,12.0,0,"Bills,Other,Shopping",1.0,1,0,"{'Food': 461, 'Shopping': 606, 'Travel': 281, 'Bills': 559, 'Groceries': 693, 'Entertainment': 470, 'Other': 176}",30
6006.0,35043.0,1201.0,0.0,1.0,16.0,1,"Entertainment,Shopping,Travel",4.0,0,0,"{'Food': 455, 'Shopping': 647, 'Travel': 1175, 'Bills': 1045, 'Groceries': 1138, 'Entertainment': 251, 'Other': 1109}",28
16874.0,27838.0,699.0,346.0,2.0,19.0,0,"Groceries,Food,Entertainment",1.0,0,0,"{'Food': 625, 'Shopping': 175, 'Travel': 624, 'Bills': 122, 'Groceries': 582, 'Entertainment': 14, 'Other': 437}",30
8793.0,45296.0,870.0,0.0,2.0,13.0,0,"Groceries,Shopping,Bills",5.0,0,0,"{'Food': 454, 'Shopping': 163, 'Travel': 710, 'Bills': 149, 'Groceries': 565, 'Entertainment': 316, 'Other': 609}",30
17624.0,40879.0,1076.0,0.0,1.0,17.0,0,"Other,Travel,Shopping",1.0,0,0,"{'Food': 385, 'Shopping': 196, 'Travel': 249, 'Bills': 208, 'Groceries': 432, 'Entertainment': 895, 'Other': 225}",30
13765.0,25425.0,1571.0,0.0,4.0,16.0,1,"Travel,Bills,Food",1.0,0,1,"{'Food': 1399, 'Shopping': 3, 'Travel': 1151, 'Bills': 97, 'Groceries': 437, 'Entertainment': 486, 'Other': 593}",21
19840.0,48571.0,1228.0,0.0,2.0,19.0,0,"Other,Shopping,Food",1.0,0,0,"{'Food': 669, 'Shopping': 1089, 'Travel': 611, 'Bills': 14, 'Groceries': 1102, 'Entertainment': 838, 'Other': 355}",30
9689.0,1460.0,1949.0,205.0,2.0,16.0,0,"Bills,Other,Entertainment",3.0,0,1,"{'Food': 43, 'Shopping': 1879, 'Travel': 156, 'Bills': 1873, 'Groceries': 518, 'Entertainment': 642, 'Other': 891}",4
2891.0,28514.0,1494.0,,1.0,18.0,0,"Other,Groceries,Entertainment",0.0,0,0,"{'Food': 1327, 'Shopping': 737, 'Travel': 798, 'Bills': 1189, 'Groceries': 510, 'Entertainment': 503, 'Other': 140}",19
12880.0,25015.0,1663.0,0.0,3.0,17.0,0,"Food,Other,Bills",3.0,0,0,"{'Food': 1314, 'Shopping': 1468, 'Travel': 566, 'Bills': 332, 'Groceries': 367, 'Entertainment': 358, 'Other': 1206}",21
12650.0,41584.0,475.0,0.0,1.0,19.0,0,"Bills,Travel,Groceries",1.0,0,0,"{'Food': 57, 'Shopping': 233, 'Travel': 3, 'Bills': 35, 'Groceries': 298, 'Entertainment': 284, 'Other': 182}",30
15208.0,15172.0,768.0,487.0,2.0,18.0,0,,1.0,0,1,"{'Food': 279, 'Shopping': 625, 'Travel': 740, 'Bills': 0, 'Groceries': 340, 'Entertainment': 287, 'Other': 351}",30
13095.0,2381.0,492.0,0.0,0.0,22.0,0,"Shopping,Entertainment,Travel",2.0,1,0,"{'Food': 352, 'Shopping': 68, 'Travel': 54, 'Bills': 287, 'Groceries': 130, 'Entertainment': 242, 'Other': 301}",29
16596.0,23953.0,1511.0,0.0,2.0,17.0,1,"Travel,Groceries,Shopping",1.0,1,0,"{'Food': 359, 'Shopping': 45, 'Travel': 225, 'Bills': 1069, 'Groceries': 58, 'Entertainment': 679, 'Other': 290}",23
17176.0,6093.0,832.0,465.0,1.0,22.0,0,"Shopping,Groceries,Travel",1.0,1,0,"{'Food': 108, 'Shopping': 164, 'Travel': 644, 'Bills': 137, 'Groceries': 449, 'Entertainment': 789, 'Other': 713}",26
2105.0,6313.0,1673.0,0.0,2.0,25.0,0,"Entertainment,Food,Travel",2.0,1,1,"{'Food': 180, 'Shopping': 763, 'Travel': 1089, 'Bills': 341, 'Groceries': 216, 'Entertainment': 942, 'Other': 152}",3
10009.0,8251.0,1965.0,85.0,3.0,16.0,0,"Entertainment,Travel,Food",0.0,0,0,"{'Food': 1293, 'Shopping': 964, 'Travel': 19, 'Bills': 1441, 'Groceries': 482, 'Entertainment': 1148, 'Other': 1215}",7
19866.0,31014.0,626.0,0.0,2.0,28.0,0,"Groceries,Other,Bills",2.0,0,0,"{'Food': 338, 'Shopping': 256, 'Travel': 299, 'Bills': 282, 'Groceries': 486, 'Entertainment': 396, 'Other': 32}",30
9884.0,10283.0,1984.0,0.0,3.0,16.0,1,"Shopping,Entertainment,Travel",3.0,1,1,"{'Food': 525, 'Shopping': 266, 'Travel': 1471, 'Bills': 1199, 'Groceries': 509, 'Entertainment': 1868, 'Other': 1930}",7
17358.0,13436.0,1828.0,0.0,3.0,23.0,1,"Bills,Groceries,Food",3.0,0,0,"{'Food': 305, 'Shopping': 1376, 'Travel': 1827, 'Bills': 635, 'Groceries': 1653, 'Entertainment': 474, 'Other': 1370}",13
14699.0,19647.0,1336.0,0.0,1.0,16.0,0,"Travel,Other,Groceries",2.0,0,0,"{'Food': 383, 'Shopping': 890, 'Travel': 270, 'Bills': 1178, 'Groceries': 319, 'Entertainment': 689, 'Other': 680}",23
6359.0,47086.0,1758.0,0.0,2.0,26.0,0,"Food,Shopping,Groceries",3.0,0,0,"{'Food': 467, 'Shopping': 326, 'Travel': 1681, 'Bills': 1689, 'Groceries': 839, 'Entertainment': 1504, 'Other': 154}",28
5679.0,44185.0,263.0,37.0,0.0,28.0,0,"Other,Travel,Shopping",2.0,0,0,"{'Food': 15, 'Shopping': 125, 'Travel': 35, 'Bills': 258, 'Groceries': 89, 'Entertainment': 226, 'Other': 135}",30
6825.0,22537.0,112.0,21.0,4.0,25.0,0,"Groceries,Entertainment,Shopping",2.0,0,1,"{'Food': 90, 'Shopping': 62, 'Travel': 94, 'Bills': 18, 'Groceries': 104, 'Entertainment': 25, 'Other': 27}",30
13479.0,35729.0,1414.0,0.0,2.0,28.0,0,"Travel,Entertainment,Shopping",1.0,0,1,"{'Food': 629, 'Shopping': 1083, 'Travel': 1108, 'Bills': 504, 'Groceries': 984, 'Entertainment': 654, 'Other': 727}",30
18849.0,22559.0,323.0,0.0,2.0,16.0,0,"Food,Bills,Groceries",2.0,0,0,"{'Food': 288, 'Shopping': 240, 'Travel': 71, 'Bills': 120, 'Groceries': 114, 'Entertainment': 148, 'Other': 141}",30
634.0,34769.0,1153.0,,1.0,26.0,0,"Food,Groceries,Other",1.0,1,1,"{'Food': 231, 'Shopping': 964, 'Travel': 1113, 'Bills': 382, 'Groceries': 186, 'Entertainment': 788, 'Other': 500}",28
19420.0,40744.0,1188.0,0.0,3.0,19.0,0,"Entertainment,Groceries,Bills",1.0,1,1,"{'Food': 475, 'Shopping': 1093, 'Travel': 322, 'Bills': 925, 'Groceries': 763, 'Entertainment': 179, 'Other': 389}",30
18992.0,36391.0,1849.0,0.0,5.0,26.0,1,"Food,Other,Travel",0.0,1,0,"{'Food': 39, 'Shopping': 949, 'Travel': 332, 'Bills': 237, 'Groceries': 433, 'Entertainment': 1346, 'Other': 1139}",26
16347.0,3232.0,672.0,0.0,2.0,27.0,0,"Entertainment,Other,Shopping",4.0,0,0,"{'Food': 566, 'Shopping': 139, 'Travel': 658, 'Bills': 168, 'Groceries': 267, 'Entertainment': 321, 'Other': 12}",27
11910.0,19238.0,1187.0,0.0,2.0,25.0,0,"Shopping,Travel,Entertainment",4.0,0,1,"{'Food': 504, 'Shopping': 963, 'Travel': 790, 'Bills': 1181, 'Groceries': 22, 'Entertainment': 836, 'Other': 656}",24
10292.0,24677.0,942.0,0.0,2.0,31.0,0,"Groceries,Other,Shopping",2.0,0,0,"{'Food': 932, 'Shopping': 351, 'Travel': 75, 'Bills': 74, 'Groceries': 175, 'Entertainment': 343, 'Other': 465}",30
17260.0,5375.0,268.0,0.0,3.0,20.0,0,"Entertainment,Other,Travel",0.0,0,0,"{'Food': 200, 'Shopping': 248, 'Travel': 258, 'Bills': 67, 'Groceries': 135, 'Entertainment': 200, 'Other': 3}",30
18295.0,22310.0,1135.0,0.0,1.0,23.0,0,"Other,Food,Groceries",0.0,1,1,"{'Food': 1100, 'Shopping': 1092, 'Travel': 82, 'Bills': 1017, 'Groceries': 453, 'Entertainment': 497, 'Other': 745}",30
15657.0,21129.0,1797.0,0.0,2.0,25.0,0,"Other,Bills,Groceries",3.0,1,0,"{'Food': 326, 'Shopping': 1680, 'Travel': 1065, 'Bills': 1567, 'Groceries': 1504, 'Entertainment': 181, 'Other': 74}",18
,18736.0,1145.0,0.0,2.0,12.0,0,"Travel,Entertainment,Bills",2.0,1,0,"{'Food': 319, 'Shopping': 175, 'Travel': 753, 'Bills': 70, 'Groceries': 1095, 'Entertainment': 5, 'Other': 159}",24
19602.0,36655.0,490.0,0.0,3.0,29.0,0,"Entertainment,Travel,Shopping",5.0,1,1,"{'Food': 283, 'Shopping': 18, 'Travel': 186, 'Bills': 1, 'Groceries': 49, 'Entertainment': 385, 'Other': 469}",30
4470.0,17314.0,1797.0,0.0,2.0,27.0,0,"Food,Bills,Travel",2.0,0,0,"{'Food': 1550, 'Shopping': 691, 'Travel': 341, 'Bills': 338, 'Groceries': 1221, 'Entertainment': 517, 'Other': 15}",10
8141.0,18856.0,225.0,0.0,2.0,13.0,1,"Other,Shopping,Food",3.0,1,0,"{'Food': 148, 'Shopping': 67, 'Travel': 143, 'Bills': 33, 'Groceries': 76, 'Entertainment': 43, 'Other': 30}",30
